id	set	colony	trophobiont	host	time(minutes)	status	sequence
31	set13	P	Trama_rara	Lasius_flavus	12	1	3
32	set13	P	Trama_rara	Lasius_flavus	14	1	3
33	set13	P	Trama_rara	Lasius_flavus	20	1	3
34	set13	P	Trama_rara	Lasius_flavus	22	1	3
35	set13	P	Trama_rara	Lasius_flavus	22	1	3
1	set14	P	larvae	Lasius_flavus	2	1	4
2	set14	P	larvae	Lasius_flavus	2	1	4
3	set14	P	larvae	Lasius_flavus	20	1	4
4	set14	P	larvae	Lasius_flavus	20	1	4
5	set14	P	larvae	Lasius_flavus	28	1	4
6	set14	P	Aploneura_lentisci	Lasius_flavus	28	1	4
7	set14	P	Aploneura_lentisci	Lasius_flavus	30	0	4
8	set14	P	Aploneura_lentisci	Lasius_flavus	30	0	4
9	set14	P	Aploneura_lentisci	Lasius_flavus	30	0	4
10	set14	P	Aploneura_lentisci	Lasius_flavus	30	0	4
11	set14	P	Tetraneura_ulmi	Lasius_flavus	6	1	4
12	set14	P	Tetraneura_ulmi	Lasius_flavus	14	1	4
13	set14	P	Tetraneura_ulmi	Lasius_flavus	16	1	4
14	set14	P	Tetraneura_ulmi	Lasius_flavus	20	1	4
15	set14	P	Tetraneura_ulmi	Lasius_flavus	30	0	4
16	set14	P	Geoica_utricularia	Lasius_flavus	2	1	4
17	set14	P	Geoica_utricularia	Lasius_flavus	4	1	4
18	set14	P	Geoica_utricularia	Lasius_flavus	6	1	4
19	set14	P	Geoica_utricularia	Lasius_flavus	6	1	4
20	set14	P	Geoica_utricularia	Lasius_flavus	10	1	4
21	set14	P	Geoica_setulosa	Lasius_flavus	6	1	4
22	set14	P	Geoica_setulosa	Lasius_flavus	10	1	4
23	set14	P	Geoica_setulosa	Lasius_flavus	18	1	4
24	set14	P	Geoica_setulosa	Lasius_flavus	20	1	4
25	set14	P	Geoica_setulosa	Lasius_flavus	30	0	4
26	set14	P	Forda_formicaria	Lasius_flavus	2	1	4
27	set14	P	Forda_formicaria	Lasius_flavus	2	1	4
28	set14	P	Forda_formicaria	Lasius_flavus	4	1	4
29	set14	P	Forda_formicaria	Lasius_flavus	4	1	4
30	set14	P	Forda_formicaria	Lasius_flavus	22	1	4
31	set14	P	Trama_rara	Lasius_flavus	2	1	4
32	set14	P	Trama_rara	Lasius_flavus	6	1	4
33	set14	P	Trama_rara	Lasius_flavus	18	1	4
34	set14	P	Trama_rara	Lasius_flavus	30	0	4
35	set14	P	Trama_rara	Lasius_flavus	30	0	4
1	set15	P	larvae	Lasius_flavus	2	1	5
2	set15	P	larvae	Lasius_flavus	6	1	5
3	set15	P	larvae	Lasius_flavus	10	1	5
4	set15	P	larvae	Lasius_flavus	22	1	5
5	set15	P	larvae	Lasius_flavus	30	1	5
6	set15	P	Aploneura_lentisci	Lasius_flavus	2	1	5
7	set15	P	Aploneura_lentisci	Lasius_flavus	6	1	5
8	set15	P	Aploneura_lentisci	Lasius_flavus	30	1	5
9	set15	P	Aploneura_lentisci	Lasius_flavus	30	0	5
10	set15	P	Aploneura_lentisci	Lasius_flavus	30	0	5
11	set15	P	Tetraneura_ulmi	Lasius_flavus	2	1	5
12	set15	P	Tetraneura_ulmi	Lasius_flavus	10	1	5
13	set15	P	Tetraneura_ulmi	Lasius_flavus	22	1	5
14	set15	P	Tetraneura_ulmi	Lasius_flavus	28	1	5
15	set15	P	Tetraneura_ulmi	Lasius_flavus	30	1	5
16	set15	P	Geoica_utricularia	Lasius_flavus	2	1	5
17	set15	P	Geoica_utricularia	Lasius_flavus	2	1	5
18	set15	P	Geoica_utricularia	Lasius_flavus	6	1	5
19	set15	P	Geoica_utricularia	Lasius_flavus	6	1	5
20	set15	P	Geoica_utricularia	Lasius_flavus	14	1	5
21	set15	P	Geoica_setulosa	Lasius_flavus	6	1	5
22	set15	P	Geoica_setulosa	Lasius_flavus	24	1	5
23	set15	P	Geoica_setulosa	Lasius_flavus	28	1	5
24	set15	P	Geoica_setulosa	Lasius_flavus	30	1	5
25	set15	P	Geoica_setulosa	Lasius_flavus	30	0	5
26	set15	P	Forda_formicaria	Lasius_flavus	2	1	5
27	set15	P	Forda_formicaria	Lasius_flavus	2	1	5
28	set15	P	Forda_formicaria	Lasius_flavus	10	1	5
29	set15	P	Forda_formicaria	Lasius_flavus	30	0	5
30	set15	P	Forda_formicaria	Lasius_flavus	30	0	5
31	set15	P	Trama_rara	Lasius_flavus	2	1	5
32	set15	P	Trama_rara	Lasius_flavus	10	1	5
33	set15	P	Trama_rara	Lasius_flavus	14	1	5
34	set15	P	Trama_rara	Lasius_flavus	16	1	5
35	set15	P	Trama_rara	Lasius_flavus	18	1	5
1	set16	P	larvae	Lasius_flavus	2	1	6
2	set16	P	larvae	Lasius_flavus	6	1	6
3	set16	P	larvae	Lasius_flavus	8	1	6
4	set16	P	larvae	Lasius_flavus	20	1	6
5	set16	P	larvae	Lasius_flavus	20	1	6
6	set16	P	Aploneura_lentisci	Lasius_flavus	6	1	6
7	set16	P	Aploneura_lentisci	Lasius_flavus	30	1	6
8	set16	P	Aploneura_lentisci	Lasius_flavus	30	1	6
9	set16	P	Aploneura_lentisci	Lasius_flavus	30	0	6
10	set16	P	Aploneura_lentisci	Lasius_flavus	30	0	6
11	set16	P	Tetraneura_ulmi	Lasius_flavus	4	1	6
12	set16	P	Tetraneura_ulmi	Lasius_flavus	14	1	6
13	set16	P	Tetraneura_ulmi	Lasius_flavus	14	1	6
14	set16	P	Tetraneura_ulmi	Lasius_flavus	14	1	6
15	set16	P	Tetraneura_ulmi	Lasius_flavus	30	1	6
16	set16	P	Geoica_utricularia	Lasius_flavus	2	1	6
17	set16	P	Geoica_utricularia	Lasius_flavus	2	1	6
18	set16	P	Geoica_utricularia	Lasius_flavus	4	1	6
19	set16	P	Geoica_utricularia	Lasius_flavus	8	1	6
20	set16	P	Geoica_utricularia	Lasius_flavus	30	1	6
21	set16	P	Geoica_setulosa	Lasius_flavus	4	1	6
22	set16	P	Geoica_setulosa	Lasius_flavus	10	1	6
23	set16	P	Geoica_setulosa	Lasius_flavus	10	1	6
24	set16	P	Geoica_setulosa	Lasius_flavus	30	0	6
25	set16	P	Geoica_setulosa	Lasius_flavus	30	0	6
26	set16	P	Forda_formicaria	Lasius_flavus	6	1	6
27	set16	P	Forda_formicaria	Lasius_flavus	14	1	6
28	set16	P	Forda_formicaria	Lasius_flavus	30	1	6
29	set16	P	Forda_formicaria	Lasius_flavus	30	1	6
30	set16	P	Forda_formicaria	Lasius_flavus	30	0	6
31	set16	P	Trama_rara	Lasius_flavus	8	1	6
32	set16	P	Trama_rara	Lasius_flavus	8	1	6
33	set16	P	Trama_rara	Lasius_flavus	8	1	6
34	set16	P	Trama_rara	Lasius_flavus	10	1	6
35	set16	P	Trama_rara	Lasius_flavus	14	1	6
1	set17	P	larvae	Lasius_flavus	2	1	7
2	set17	P	larvae	Lasius_flavus	6	1	7
3	set17	P	larvae	Lasius_flavus	20	1	7
4	set17	P	larvae	Lasius_flavus	26	1	7
5	set17	P	larvae	Lasius_flavus	28	1	7
6	set17	P	Aploneura_lentisci	Lasius_flavus	14	1	7
7	set17	P	Aploneura_lentisci	Lasius_flavus	22	1	7
8	set17	P	Aploneura_lentisci	Lasius_flavus	30	0	7
9	set17	P	Aploneura_lentisci	Lasius_flavus	30	0	7
10	set17	P	Aploneura_lentisci	Lasius_flavus	30	0	7
11	set17	P	Tetraneura_ulmi	Lasius_flavus	4	1	7
12	set17	P	Tetraneura_ulmi	Lasius_flavus	8	1	7
13	set17	P	Tetraneura_ulmi	Lasius_flavus	12	1	7
14	set17	P	Tetraneura_ulmi	Lasius_flavus	16	1	7
15	set17	P	Tetraneura_ulmi	Lasius_flavus	30	0	7
16	set17	P	Geoica_utricularia	Lasius_flavus	2	1	7
17	set17	P	Geoica_utricularia	Lasius_flavus	2	1	7
18	set17	P	Geoica_utricularia	Lasius_flavus	4	1	7
19	set17	P	Geoica_utricularia	Lasius_flavus	8	1	7
20	set17	P	Geoica_utricularia	Lasius_flavus	16	1	7
21	set17	P	Geoica_setulosa	Lasius_flavus	14	1	7
22	set17	P	Geoica_setulosa	Lasius_flavus	30	1	7
23	set17	P	Geoica_setulosa	Lasius_flavus	30	0	7
24	set17	P	Geoica_setulosa	Lasius_flavus	30	0	7
25	set17	P	Geoica_setulosa	Lasius_flavus	30	0	7
26	set17	P	Forda_formicaria	Lasius_flavus	2	1	7
27	set17	P	Forda_formicaria	Lasius_flavus	8	1	7
28	set17	P	Forda_formicaria	Lasius_flavus	12	1	7
29	set17	P	Forda_formicaria	Lasius_flavus	12	1	7
30	set17	P	Forda_formicaria	Lasius_flavus	14	1	7
31	set17	P	Trama_rara	Lasius_flavus	4	1	7
32	set17	P	Trama_rara	Lasius_flavus	10	1	7
33	set17	P	Trama_rara	Lasius_flavus	10	1	7
34	set17	P	Trama_rara	Lasius_flavus	12	1	7
35	set17	P	Trama_rara	Lasius_flavus	14	1	7
1	set18	P	larvae	Lasius_flavus	2	1	8
2	set18	P	larvae	Lasius_flavus	10	1	8
3	set18	P	larvae	Lasius_flavus	12	1	8
4	set18	P	larvae	Lasius_flavus	14	1	8
5	set18	P	larvae	Lasius_flavus	16	1	8
6	set18	P	Aploneura_lentisci	Lasius_flavus	12	1	8
7	set18	P	Aploneura_lentisci	Lasius_flavus	30	0	8
8	set18	P	Aploneura_lentisci	Lasius_flavus	30	0	8
9	set18	P	Aploneura_lentisci	Lasius_flavus	30	0	8
10	set18	P	Aploneura_lentisci	Lasius_flavus	30	0	8
11	set18	P	Tetraneura_ulmi	Lasius_flavus	2	1	8
12	set18	P	Tetraneura_ulmi	Lasius_flavus	8	1	8
13	set18	P	Tetraneura_ulmi	Lasius_flavus	16	1	8
14	set18	P	Tetraneura_ulmi	Lasius_flavus	16	1	8
15	set18	P	Tetraneura_ulmi	Lasius_flavus	30	0	8
16	set18	P	Geoica_utricularia	Lasius_flavus	2	1	8
17	set18	P	Geoica_utricularia	Lasius_flavus	2	1	8
18	set18	P	Geoica_utricularia	Lasius_flavus	4	1	8
19	set18	P	Geoica_utricularia	Lasius_flavus	4	1	8
20	set18	P	Geoica_utricularia	Lasius_flavus	6	1	8
21	set18	P	Geoica_setulosa	Lasius_flavus	8	1	8
22	set18	P	Geoica_setulosa	Lasius_flavus	8	1	8
23	set18	P	Geoica_setulosa	Lasius_flavus	10	1	8
24	set18	P	Geoica_setulosa	Lasius_flavus	12	1	8
25	set18	P	Geoica_setulosa	Lasius_flavus	24	1	8
26	set18	P	Forda_formicaria	Lasius_flavus	8	1	8
27	set18	P	Forda_formicaria	Lasius_flavus	10	1	8
28	set18	P	Forda_formicaria	Lasius_flavus	12	1	8
29	set18	P	Forda_formicaria	Lasius_flavus	22	1	8
30	set18	P	Forda_formicaria	Lasius_flavus	30	0	8
31	set18	P	Trama_rara	Lasius_flavus	2	1	8
32	set18	P	Trama_rara	Lasius_flavus	2	1	8
33	set18	P	Trama_rara	Lasius_flavus	6	1	8
34	set18	P	Trama_rara	Lasius_flavus	6	1	8
35	set18	P	Trama_rara	Lasius_flavus	18	1	8
1	set19	P	larvae	Lasius_flavus	2	1	9
2	set19	P	larvae	Lasius_flavus	4	1	9
3	set19	P	larvae	Lasius_flavus	8	1	9
4	set19	P	larvae	Lasius_flavus	12	1	9
5	set19	P	larvae	Lasius_flavus	14	1	9
6	set19	P	Aploneura_lentisci	Lasius_flavus	30	1	9
7	set19	P	Aploneura_lentisci	Lasius_flavus	30	0	9
8	set19	P	Aploneura_lentisci	Lasius_flavus	30	0	9
9	set19	P	Aploneura_lentisci	Lasius_flavus	30	0	9
10	set19	P	Aploneura_lentisci	Lasius_flavus	30	0	9
11	set19	P	Tetraneura_ulmi	Lasius_flavus	2	1	9
12	set19	P	Tetraneura_ulmi	Lasius_flavus	10	1	9
13	set19	P	Tetraneura_ulmi	Lasius_flavus	12	1	9
14	set19	P	Tetraneura_ulmi	Lasius_flavus	30	0	9
15	set19	P	Tetraneura_ulmi	Lasius_flavus	30	0	9
16	set19	P	Geoica_utricularia	Lasius_flavus	4	1	9
17	set19	P	Geoica_utricularia	Lasius_flavus	6	1	9
18	set19	P	Geoica_utricularia	Lasius_flavus	8	1	9
19	set19	P	Geoica_utricularia	Lasius_flavus	16	1	9
20	set19	P	Geoica_utricularia	Lasius_flavus	20	1	9
21	set19	P	Geoica_setulosa	Lasius_flavus	2	1	9
22	set19	P	Geoica_setulosa	Lasius_flavus	6	1	9
23	set19	P	Geoica_setulosa	Lasius_flavus	10	1	9
24	set19	P	Geoica_setulosa	Lasius_flavus	10	1	9
25	set19	P	Geoica_setulosa	Lasius_flavus	18	1	9
26	set19	P	Forda_formicaria	Lasius_flavus	2	1	9
27	set19	P	Forda_formicaria	Lasius_flavus	8	1	9
28	set19	P	Forda_formicaria	Lasius_flavus	12	1	9
29	set19	P	Forda_formicaria	Lasius_flavus	20	1	9
30	set19	P	Forda_formicaria	Lasius_flavus	30	0	9
31	set19	P	Trama_rara	Lasius_flavus	6	1	9
32	set19	P	Trama_rara	Lasius_flavus	6	1	9
33	set19	P	Trama_rara	Lasius_flavus	16	1	9
34	set19	P	Trama_rara	Lasius_flavus	26	1	9
35	set19	P	Trama_rara	Lasius_flavus	26	1	9
1	set20	P	larvae	Lasius_flavus	2	1	10
2	set20	P	larvae	Lasius_flavus	2	1	10
3	set20	P	larvae	Lasius_flavus	16	1	10
4	set20	P	larvae	Lasius_flavus	18	1	10
5	set20	P	larvae	Lasius_flavus	22	1	10
6	set20	P	Aploneura_lentisci	Lasius_flavus	30	0	10
7	set20	P	Aploneura_lentisci	Lasius_flavus	30	0	10
8	set20	P	Aploneura_lentisci	Lasius_flavus	30	0	10
9	set20	P	Aploneura_lentisci	Lasius_flavus	30	0	10
10	set20	P	Aploneura_lentisci	Lasius_flavus	30	0	10
11	set20	P	Tetraneura_ulmi	Lasius_flavus	2	1	10
12	set20	P	Tetraneura_ulmi	Lasius_flavus	22	1	10
13	set20	P	Tetraneura_ulmi	Lasius_flavus	26	1	10
14	set20	P	Tetraneura_ulmi	Lasius_flavus	28	1	10
15	set20	P	Tetraneura_ulmi	Lasius_flavus	28	1	10
16	set20	P	Geoica_utricularia	Lasius_flavus	2	1	10
17	set20	P	Geoica_utricularia	Lasius_flavus	6	1	10
18	set20	P	Geoica_utricularia	Lasius_flavus	6	1	10
19	set20	P	Geoica_utricularia	Lasius_flavus	20	1	10
20	set20	P	Geoica_utricularia	Lasius_flavus	24	1	10
21	set20	P	Geoica_setulosa	Lasius_flavus	4	1	10
22	set20	P	Geoica_setulosa	Lasius_flavus	26	1	10
23	set20	P	Geoica_setulosa	Lasius_flavus	30	0	10
24	set20	P	Geoica_setulosa	Lasius_flavus	30	0	10
25	set20	P	Geoica_setulosa	Lasius_flavus	30	0	10
26	set20	P	Forda_formicaria	Lasius_flavus	4	1	10
27	set20	P	Forda_formicaria	Lasius_flavus	6	1	10
28	set20	P	Forda_formicaria	Lasius_flavus	26	1	10
29	set20	P	Forda_formicaria	Lasius_flavus	30	0	10
30	set20	P	Forda_formicaria	Lasius_flavus	30	0	10
31	set20	P	Trama_rara	Lasius_flavus	2	1	10
32	set20	P	Trama_rara	Lasius_flavus	6	1	10
33	set20	P	Trama_rara	Lasius_flavus	12	1	10
34	set20	P	Trama_rara	Lasius_flavus	18	1	10
35	set20	P	Trama_rara	Lasius_flavus	20	1	10
1	set21	M	larvae	Lasius_flavus	6	1	1
2	set21	M	larvae	Lasius_flavus	6	1	1
3	set21	M	larvae	Lasius_flavus	8	1	1
4	set21	M	larvae	Lasius_flavus	10	1	1
5	set21	M	larvae	Lasius_flavus	12	1	1
6	set21	M	Aploneura_lentisci	Lasius_flavus	10	1	1
7	set21	M	Aploneura_lentisci	Lasius_flavus	12	1	1
8	set21	M	Aploneura_lentisci	Lasius_flavus	14	1	1
9	set21	M	Aploneura_lentisci	Lasius_flavus	30	0	1
10	set21	M	Aploneura_lentisci	Lasius_flavus	30	0	1
11	set21	M	Tetraneura_ulmi	Lasius_flavus	4	1	1
12	set21	M	Tetraneura_ulmi	Lasius_flavus	6	1	1
13	set21	M	Tetraneura_ulmi	Lasius_flavus	8	1	1
14	set21	M	Tetraneura_ulmi	Lasius_flavus	12	1	1
15	set21	M	Tetraneura_ulmi	Lasius_flavus	14	1	1
16	set21	M	Geoica_utricularia	Lasius_flavus	4	1	1
17	set21	M	Geoica_utricularia	Lasius_flavus	4	1	1
18	set21	M	Geoica_utricularia	Lasius_flavus	8	1	1
19	set21	M	Geoica_utricularia	Lasius_flavus	10	1	1
20	set21	M	Geoica_utricularia	Lasius_flavus	16	1	1
21	set21	M	Geoica_setulosa	Lasius_flavus	6	1	1
22	set21	M	Geoica_setulosa	Lasius_flavus	6	1	1
23	set21	M	Geoica_setulosa	Lasius_flavus	6	1	1
24	set21	M	Geoica_setulosa	Lasius_flavus	10	1	1
25	set21	M	Geoica_setulosa	Lasius_flavus	14	1	1
26	set21	M	Forda_formicaria	Lasius_flavus	2	1	1
27	set21	M	Forda_formicaria	Lasius_flavus	4	1	1
28	set21	M	Forda_formicaria	Lasius_flavus	8	1	1
29	set21	M	Forda_formicaria	Lasius_flavus	10	1	1
30	set21	M	Forda_formicaria	Lasius_flavus	12	1	1
31	set21	M	Trama_rara	Lasius_flavus	4	1	1
32	set21	M	Trama_rara	Lasius_flavus	4	1	1
33	set21	M	Trama_rara	Lasius_flavus	6	1	1
34	set21	M	Trama_rara	Lasius_flavus	10	1	1
35	set21	M	Trama_rara	Lasius_flavus	10	1	1
1	set22	M	larvae	Lasius_flavus	4	1	2
2	set22	M	larvae	Lasius_flavus	6	1	2
3	set22	M	larvae	Lasius_flavus	6	1	2
4	set22	M	larvae	Lasius_flavus	10	1	2
5	set22	M	larvae	Lasius_flavus	14	1	2
6	set22	M	Aploneura_lentisci	Lasius_flavus	6	1	2
7	set22	M	Aploneura_lentisci	Lasius_flavus	10	1	2
8	set22	M	Aploneura_lentisci	Lasius_flavus	28	1	2
9	set22	M	Aploneura_lentisci	Lasius_flavus	30	0	2
10	set22	M	Aploneura_lentisci	Lasius_flavus	30	0	2
11	set22	M	Tetraneura_ulmi	Lasius_flavus	6	1	2
12	set22	M	Tetraneura_ulmi	Lasius_flavus	8	1	2
13	set22	M	Tetraneura_ulmi	Lasius_flavus	8	1	2
14	set22	M	Tetraneura_ulmi	Lasius_flavus	8	1	2
15	set22	M	Tetraneura_ulmi	Lasius_flavus	10	1	2
16	set22	M	Geoica_utricularia	Lasius_flavus	4	1	2
17	set22	M	Geoica_utricularia	Lasius_flavus	8	1	2
18	set22	M	Geoica_utricularia	Lasius_flavus	8	1	2
19	set22	M	Geoica_utricularia	Lasius_flavus	10	1	2
20	set22	M	Geoica_utricularia	Lasius_flavus	12	1	2
21	set22	M	Geoica_setulosa	Lasius_flavus	2	1	2
22	set22	M	Geoica_setulosa	Lasius_flavus	6	1	2
23	set22	M	Geoica_setulosa	Lasius_flavus	8	1	2
24	set22	M	Geoica_setulosa	Lasius_flavus	28	1	2
25	set22	M	Geoica_setulosa	Lasius_flavus	30	0	2
26	set22	M	Forda_formicaria	Lasius_flavus	2	1	2
27	set22	M	Forda_formicaria	Lasius_flavus	4	1	2
28	set22	M	Forda_formicaria	Lasius_flavus	6	1	2
29	set22	M	Forda_formicaria	Lasius_flavus	10	1	2
30	set22	M	Forda_formicaria	Lasius_flavus	12	1	2
31	set22	M	Trama_rara	Lasius_flavus	2	1	2
32	set22	M	Trama_rara	Lasius_flavus	2	1	2
33	set22	M	Trama_rara	Lasius_flavus	8	1	2
34	set22	M	Trama_rara	Lasius_flavus	8	1	2
35	set22	M	Trama_rara	Lasius_flavus	8	1	2
1	set23	M	larvae	Lasius_flavus	6	1	3
2	set23	M	larvae	Lasius_flavus	8	1	3
3	set23	M	larvae	Lasius_flavus	8	1	3
4	set23	M	larvae	Lasius_flavus	10	1	3
5	set23	M	larvae	Lasius_flavus	10	1	3
6	set23	M	Aploneura_lentisci	Lasius_flavus	12	1	3
7	set23	M	Aploneura_lentisci	Lasius_flavus	14	1	3
8	set23	M	Aploneura_lentisci	Lasius_flavus	16	1	3
9	set23	M	Aploneura_lentisci	Lasius_flavus	30	1	3
10	set23	M	Aploneura_lentisci	Lasius_flavus	30	1	3
11	set23	M	Tetraneura_ulmi	Lasius_flavus	10	1	3
12	set23	M	Tetraneura_ulmi	Lasius_flavus	10	1	3
13	set23	M	Tetraneura_ulmi	Lasius_flavus	12	1	3
14	set23	M	Tetraneura_ulmi	Lasius_flavus	12	1	3
15	set23	M	Tetraneura_ulmi	Lasius_flavus	16	1	3
16	set23	M	Geoica_utricularia	Lasius_flavus	4	1	3
17	set23	M	Geoica_utricularia	Lasius_flavus	6	1	3
18	set23	M	Geoica_utricularia	Lasius_flavus	8	1	3
19	set23	M	Geoica_utricularia	Lasius_flavus	8	1	3
20	set23	M	Geoica_utricularia	Lasius_flavus	14	1	3
21	set23	M	Geoica_setulosa	Lasius_flavus	4	1	3
22	set23	M	Geoica_setulosa	Lasius_flavus	14	1	3
23	set23	M	Geoica_setulosa	Lasius_flavus	14	1	3
24	set23	M	Geoica_setulosa	Lasius_flavus	16	1	3
25	set23	M	Geoica_setulosa	Lasius_flavus	18	1	3
26	set23	M	Forda_formicaria	Lasius_flavus	4	1	3
27	set23	M	Forda_formicaria	Lasius_flavus	14	1	3
28	set23	M	Forda_formicaria	Lasius_flavus	14	1	3
29	set23	M	Forda_formicaria	Lasius_flavus	16	1	3
30	set23	M	Forda_formicaria	Lasius_flavus	18	1	3
31	set23	M	Trama_rara	Lasius_flavus	2	1	3
32	set23	M	Trama_rara	Lasius_flavus	6	1	3
33	set23	M	Trama_rara	Lasius_flavus	6	1	3
34	set23	M	Trama_rara	Lasius_flavus	8	1	3
35	set23	M	Trama_rara	Lasius_flavus	8	1	3
1	set24	M	larvae	Lasius_flavus	2	1	4
2	set24	M	larvae	Lasius_flavus	4	1	4
3	set24	M	larvae	Lasius_flavus	6	1	4
4	set24	M	larvae	Lasius_flavus	8	1	4
5	set24	M	larvae	Lasius_flavus	12	1	4
6	set24	M	Aploneura_lentisci	Lasius_flavus	12	1	4
7	set24	M	Aploneura_lentisci	Lasius_flavus	30	0	4
8	set24	M	Aploneura_lentisci	Lasius_flavus	30	0	4
9	set24	M	Aploneura_lentisci	Lasius_flavus	30	0	4
10	set24	M	Aploneura_lentisci	Lasius_flavus	30	0	4
11	set24	M	Tetraneura_ulmi	Lasius_flavus	2	1	4
12	set24	M	Tetraneura_ulmi	Lasius_flavus	2	1	4
13	set24	M	Tetraneura_ulmi	Lasius_flavus	6	1	4
14	set24	M	Tetraneura_ulmi	Lasius_flavus	12	1	4
15	set24	M	Tetraneura_ulmi	Lasius_flavus	12	1	4
16	set24	M	Geoica_utricularia	Lasius_flavus	4	1	4
17	set24	M	Geoica_utricularia	Lasius_flavus	6	1	4
18	set24	M	Geoica_utricularia	Lasius_flavus	8	1	4
19	set24	M	Geoica_utricularia	Lasius_flavus	10	1	4
20	set24	M	Geoica_utricularia	Lasius_flavus	10	1	4
21	set24	M	Geoica_setulosa	Lasius_flavus	2	1	4
22	set24	M	Geoica_setulosa	Lasius_flavus	2	1	4
23	set24	M	Geoica_setulosa	Lasius_flavus	2	1	4
24	set24	M	Geoica_setulosa	Lasius_flavus	2	1	4
25	set24	M	Geoica_setulosa	Lasius_flavus	6	1	4
26	set24	M	Forda_formicaria	Lasius_flavus	2	1	4
27	set24	M	Forda_formicaria	Lasius_flavus	2	1	4
28	set24	M	Forda_formicaria	Lasius_flavus	2	1	4
29	set24	M	Forda_formicaria	Lasius_flavus	8	1	4
30	set24	M	Forda_formicaria	Lasius_flavus	12	1	4
31	set24	M	Trama_rara	Lasius_flavus	2	1	4
32	set24	M	Trama_rara	Lasius_flavus	2	1	4
33	set24	M	Trama_rara	Lasius_flavus	4	1	4
34	set24	M	Trama_rara	Lasius_flavus	6	1	4
35	set24	M	Trama_rara	Lasius_flavus	22	1	4
1	set25	M	larvae	Lasius_flavus	10	1	5
2	set25	M	larvae	Lasius_flavus	12	1	5
3	set25	M	larvae	Lasius_flavus	12	1	5
4	set25	M	larvae	Lasius_flavus	14	1	5
5	set25	M	larvae	Lasius_flavus	18	1	5
6	set25	M	Aploneura_lentisci	Lasius_flavus	10	1	5
7	set25	M	Aploneura_lentisci	Lasius_flavus	16	1	5
8	set25	M	Aploneura_lentisci	Lasius_flavus	30	0	5
9	set25	M	Aploneura_lentisci	Lasius_flavus	30	0	5
10	set25	M	Aploneura_lentisci	Lasius_flavus	30	0	5
11	set25	M	Tetraneura_ulmi	Lasius_flavus	2	1	5
12	set25	M	Tetraneura_ulmi	Lasius_flavus	2	1	5
13	set25	M	Tetraneura_ulmi	Lasius_flavus	4	1	5
14	set25	M	Tetraneura_ulmi	Lasius_flavus	6	1	5
15	set25	M	Tetraneura_ulmi	Lasius_flavus	10	1	5
16	set25	M	Geoica_utricularia	Lasius_flavus	2	1	5
17	set25	M	Geoica_utricularia	Lasius_flavus	2	1	5
18	set25	M	Geoica_utricularia	Lasius_flavus	14	1	5
19	set25	M	Geoica_utricularia	Lasius_flavus	14	1	5
20	set25	M	Geoica_utricularia	Lasius_flavus	20	1	5
21	set25	M	Geoica_setulosa	Lasius_flavus	2	1	5
22	set25	M	Geoica_setulosa	Lasius_flavus	2	1	5
23	set25	M	Geoica_setulosa	Lasius_flavus	2	1	5
24	set25	M	Geoica_setulosa	Lasius_flavus	2	1	5
25	set25	M	Geoica_setulosa	Lasius_flavus	16	1	5
26	set25	M	Forda_formicaria	Lasius_flavus	2	1	5
27	set25	M	Forda_formicaria	Lasius_flavus	4	1	5
28	set25	M	Forda_formicaria	Lasius_flavus	6	1	5
29	set25	M	Forda_formicaria	Lasius_flavus	12	1	5
30	set25	M	Forda_formicaria	Lasius_flavus	16	1	5
31	set25	M	Trama_rara	Lasius_flavus	2	1	5
32	set25	M	Trama_rara	Lasius_flavus	2	1	5
33	set25	M	Trama_rara	Lasius_flavus	2	1	5
34	set25	M	Trama_rara	Lasius_flavus	4	1	5
35	set25	M	Trama_rara	Lasius_flavus	6	1	5
1	set26	M	larvae	Lasius_flavus	2	1	6
2	set26	M	larvae	Lasius_flavus	2	1	6
3	set26	M	larvae	Lasius_flavus	4	1	6
4	set26	M	larvae	Lasius_flavus	4	1	6
5	set26	M	larvae	Lasius_flavus	6	1	6
6	set26	M	Aploneura_lentisci	Lasius_flavus	4	1	6
7	set26	M	Aploneura_lentisci	Lasius_flavus	8	1	6
8	set26	M	Aploneura_lentisci	Lasius_flavus	22	1	6
9	set26	M	Aploneura_lentisci	Lasius_flavus	30	0	6
10	set26	M	Aploneura_lentisci	Lasius_flavus	30	0	6
11	set26	M	Tetraneura_ulmi	Lasius_flavus	4	1	6
12	set26	M	Tetraneura_ulmi	Lasius_flavus	6	1	6
13	set26	M	Tetraneura_ulmi	Lasius_flavus	12	1	6
14	set26	M	Tetraneura_ulmi	Lasius_flavus	12	1	6
15	set26	M	Tetraneura_ulmi	Lasius_flavus	14	1	6
16	set26	M	Geoica_utricularia	Lasius_flavus	2	1	6
17	set26	M	Geoica_utricularia	Lasius_flavus	6	1	6
18	set26	M	Geoica_utricularia	Lasius_flavus	8	1	6
19	set26	M	Geoica_utricularia	Lasius_flavus	12	1	6
20	set26	M	Geoica_utricularia	Lasius_flavus	16	1	6
21	set26	M	Geoica_setulosa	Lasius_flavus	4	1	6
22	set26	M	Geoica_setulosa	Lasius_flavus	4	1	6
23	set26	M	Geoica_setulosa	Lasius_flavus	4	1	6
24	set26	M	Geoica_setulosa	Lasius_flavus	6	1	6
25	set26	M	Geoica_setulosa	Lasius_flavus	8	1	6
